"Control"	"Disease"	"repeat_n"
"SD320500067"	0.692692692692693	0.307307307307307	1
"SD320500418"	0.595595595595596	0.404404404404404	1
"SD320500251"	0.45045045045045	0.54954954954955	1
"SD320500306"	0.449449449449449	0.550550550550551	1
"SD320500244"	0.630630630630631	0.369369369369369	1
"SD320500419"	0.48948948948949	0.510510510510511	1
"SD320500294"	0.448448448448448	0.551551551551552	1
"SD320500445"	0.2002002002002	0.7997997997998	1
"SRR6504901"	0.284284284284284	0.715715715715716	1
"SRR6504922"	0.35035035035035	0.64964964964965	1
"SRR6504908"	0.416416416416416	0.583583583583584	1
"SRR6504909"	0.212212212212212	0.787787787787788	1
"SRR6504906"	0.319319319319319	0.680680680680681	1
"SRR6504923"	0.136136136136136	0.863863863863864	1
"SRR6504913"	0.25025025025025	0.74974974974975	1
"SRR6504919"	0.322322322322322	0.677677677677678	1
"SRR5106481"	0.405405405405405	0.594594594594595	1
"SRR5106471"	0.408408408408408	0.591591591591592	1
"SRR5106335"	0.43043043043043	0.56956956956957	1
"SRR5106299"	0.3003003003003	0.6996996996997	1
"SRR5106497"	0.42042042042042	0.57957957957958	1
"SRR5106286"	0.296296296296296	0.703703703703704	1
"SRR5106272"	0.277277277277277	0.722722722722723	1
"SRR5106456"	0.356356356356356	0.643643643643644	1
"SRR5106322"	0.469469469469469	0.530530530530531	1
"SRR5106318"	0.369369369369369	0.630630630630631	1
"SRR5106325"	0.358358358358358	0.641641641641642	1
"SRR5106506"	0.437437437437437	0.562562562562563	1
"SRR5106508"	0.492492492492492	0.507507507507508	1
"ERR2017481"	0.553553553553554	0.446446446446446	1
"ERR2017593"	0.600600600600601	0.399399399399399	1
"ERR2017574"	0.512512512512513	0.487487487487487	1
"ERR2017429"	0.267267267267267	0.732732732732733	1
"ERR2017490"	0.484484484484485	0.515515515515516	1
"ERR2017503"	0.461461461461461	0.538538538538539	1
"ERR2017596"	0.283283283283283	0.716716716716717	1
"ERR2017507"	0.608608608608609	0.391391391391391	1
"ERR2017417"	0.562562562562563	0.437437437437437	1
"ERR2017447"	0.675675675675676	0.324324324324324	1
"ERR2017528"	0.259259259259259	0.740740740740741	1
"ERR3021302"	0.276276276276276	0.723723723723724	1
"ERR3021298"	0.191191191191191	0.808808808808809	1
"ERR3021314"	0.202202202202202	0.797797797797798	1
"ERR3021319"	0.19019019019019	0.80980980980981	1
"ERR3021289"	0.466466466466466	0.533533533533533	1
"ERR3021306"	0.217217217217217	0.782782782782783	1
"ERR3021275"	0.445445445445445	0.554554554554555	1
"ERR2843670"	0.363363363363363	0.636636636636637	1
"ERR2843574"	0.461461461461461	0.538538538538539	1
"ERR2843668"	0.590590590590591	0.409409409409409	1
"ERR2843667"	0.580580580580581	0.419419419419419	1
"ERR2843570"	0.520520520520521	0.479479479479479	1
"ERR2868461"	0.567567567567568	0.432432432432432	1
"ERR2868469"	0.497497497497497	0.502502502502503	1
"ERR2868503"	0.581581581581582	0.418418418418418	1
"ERR2608620"	0.576576576576577	0.423423423423423	1
"SRR13327541"	0.352352352352352	0.647647647647648	1
"WGC076284"	0.522522522522523	0.477477477477477	1
"WGC066690"	0.446446446446446	0.553553553553554	1
"WGC076293"	0.508508508508508	0.491491491491492	1
"WGC076525"	0.257257257257257	0.742742742742743	1
"WGC076305"	0.509509509509509	0.49049049049049	1
"WGC076507"	0.454454454454454	0.545545545545546	1
"SRR8675921"	0.670670670670671	0.329329329329329	1
"SRR8675915"	0.566566566566567	0.433433433433433	1
"SRR8675885"	0.615615615615616	0.384384384384384	1
"SRR8675903"	0.672672672672673	0.327327327327327	1
"SRR8675897"	0.731731731731732	0.268268268268268	1
"SRR8675895"	0.5995995995996	0.4004004004004	1
"SRR8675909"	0.656656656656657	0.343343343343343	1
"SRR8845612"	0.316316316316316	0.683683683683684	1
"SRR8845585"	0.369369369369369	0.630630630630631	1
"SRR8845363"	0.47047047047047	0.529529529529529	1
"SRR8845634"	0.572572572572573	0.427427427427427	1
"SRR8845320"	0.458458458458458	0.541541541541542	1
"SRR8845350"	0.509509509509509	0.49049049049049	1
"SRR8845295"	0.563563563563564	0.436436436436436	1
"SRR8845618"	0.543543543543544	0.456456456456456	1
"SRR8845576"	0.4004004004004	0.5995995995996	1
"SRR8845330"	0.307307307307307	0.692692692692693	1
"SRR8845496"	0.523523523523523	0.476476476476476	1
"F286512"	0.474474474474474	0.525525525525526	1
"F288225"	0.526526526526527	0.473473473473473	1
"F288067"	0.604604604604605	0.395395395395395	1
"F037674"	0.568568568568569	0.431431431431431	1
"SRR6504918"	0.438438438438438	0.561561561561562	1
"SRR6504873"	0.515515515515516	0.484484484484485	1
"ERR1620370"	0.605605605605606	0.394394394394394	1
"ERR1620357"	0.658658658658659	0.341341341341341	1
"ERR1620355"	0.415415415415415	0.584584584584585	1
"ERR1620369"	0.434434434434434	0.565565565565566	1
"CKD_CON.048"	0.567567567567568	0.432432432432432	1
"CKD_CON.044"	0.72972972972973	0.27027027027027	1
"CKD_CON.066"	0.810810810810811	0.189189189189189	1
"CKD_CON.053"	0.636636636636637	0.363363363363363	1
"CKD_CON.009"	0.602602602602603	0.397397397397397	1
"CKD_CON.062"	0.178178178178178	0.821821821821822	1
"CKD_CON.028"	0.359359359359359	0.640640640640641	1
"SRR13077777"	0.468468468468468	0.531531531531532	1
"SRR13077708"	0.339339339339339	0.660660660660661	1
"Yu_65"	0.68968968968969	0.31031031031031	1
"Yu_93"	0.417417417417417	0.582582582582583	1
"SRR16124216"	0.373373373373373	0.626626626626627	1
"SRR16124266"	0.439439439439439	0.560560560560561	1
"SRR16124218"	0.422422422422422	0.577577577577578	1
"SRR16124172"	0.287287287287287	0.712712712712713	1
"SRR16124237"	0.335335335335335	0.664664664664665	1
"SRR16124205"	0.433433433433433	0.566566566566567	1
"SRR16124202"	0.321321321321321	0.678678678678679	1
"SRR16124244"	0.272272272272272	0.727727727727728	1
"SRR16124208"	0.423423423423423	0.576576576576577	1
"SRR11971752"	0.624624624624625	0.375375375375375	1
"SRR11977463"	0.428428428428428	0.571571571571572	1
"SRR11977461"	0.592592592592593	0.407407407407407	1
"SRR11971743"	0.620620620620621	0.379379379379379	1
"SRR11973595"	0.530530530530531	0.469469469469469	1
"SRR11973591"	0.509509509509509	0.49049049049049	1
"C88"	0.239239239239239	0.760760760760761	1
"C58"	0.502502502502503	0.497497497497497	1
"C34"	0.368368368368368	0.631631631631632	1
"C84"	0.282282282282282	0.717717717717718	1
"C73"	0.437437437437437	0.562562562562563	1
"C36"	0.4994994994995	0.500500500500501	1
"C42"	0.604604604604605	0.395395395395395	1
"C92"	0.306306306306306	0.693693693693694	1
"C02"	0.413413413413413	0.586586586586587	1
"SRR5818476"	0.476476476476476	0.523523523523523	1
"ERR1398173"	0.740740740740741	0.259259259259259	1
"ERR1398164"	0.299299299299299	0.700700700700701	1
"ERR1398144"	0.678678678678679	0.321321321321321	1
"ERR1398192"	0.712712712712713	0.287287287287287	1
"ERR1398253"	0.747747747747748	0.252252252252252	1
"H28"	0.825825825825826	0.174174174174174	1
"H33"	0.17017017017017	0.82982982982983	1
"H10"	0.717717717717718	0.282282282282282	1
"H26"	0.748748748748749	0.251251251251251	1
"H25"	0.705705705705706	0.294294294294294	1
"H43"	0.118118118118118	0.881881881881882	1
"HK0044"	0.48048048048048	0.519519519519519	1
"HK0095"	0.367367367367367	0.632632632632633	1
"HK0012"	0.482482482482482	0.517517517517518	1
"HK0049"	0.386386386386386	0.613613613613614	1
"HV14"	0.458458458458458	0.541541541541542	1
"HD.77"	0.442442442442442	0.557557557557558	1
"HV11"	0.479479479479479	0.520520520520521	1
"HD.14"	0.496496496496497	0.503503503503503	1
"HV9"	0.466466466466466	0.533533533533533	1
"HD.60"	0.523523523523523	0.476476476476476	1
"HD.15"	0.615615615615616	0.384384384384384	1
"HV17"	0.53953953953954	0.46046046046046	1
"SRR13336883"	0.519519519519519	0.48048048048048	1
"SRR13336894"	0.571571571571572	0.428428428428428	1
"SRR9098578"	0.57957957957958	0.42042042042042	1
"SRR9075319"	0.38038038038038	0.61961961961962	1
"SRR9075073"	0.503503503503503	0.496496496496497	1
"SRR9075067"	0.299299299299299	0.700700700700701	1
"SRR9098639"	0.434434434434434	0.565565565565566	1
"SRR9098882"	0.623623623623624	0.376376376376376	1
"SRR9098768"	0.587587587587588	0.412412412412412	1
"SRR9038005"	0.562562562562563	0.437437437437437	1
"SRR9075327"	0.641641641641642	0.358358358358358	1
"SRR9098588"	0.482482482482482	0.517517517517518	1
"SRR9098794"	0.535535535535536	0.464464464464464	1
"SRR9075305"	0.58958958958959	0.41041041041041	1
"SRR9038044"	0.618618618618619	0.381381381381381	1
"SRR9037925"	0.611611611611612	0.388388388388388	1
"SRR9038083"	0.500500500500501	0.4994994994995	1
"SRR9038096"	0.531531531531532	0.468468468468468	1
"SRR9075328"	0.479479479479479	0.520520520520521	1
"SRR9038058"	0.359359359359359	0.640640640640641	1
"ERR1190680"	0.479479479479479	0.520520520520521	1
"ERR1190632"	0.602602602602603	0.397397397397397	1
"ERR1190668"	0.412412412412412	0.587587587587588	1
"ERR1190691"	0.514514514514514	0.485485485485485	1
"ERR1190652"	0.716716716716717	0.283283283283283	1
"ERR1190669"	0.606606606606607	0.393393393393393	1
"ERR1190622"	0.555555555555556	0.444444444444444	1
"ERR1190659"	0.563563563563564	0.436436436436436	1
"ERR1190775"	0.376376376376376	0.623623623623624	1
"ERR1190784"	0.46046046046046	0.53953953953954	1
"SRR8849284"	0.546546546546547	0.453453453453453	1
"SRR8849255"	0.496496496496497	0.503503503503503	1
"SRR8849241"	0.628628628628629	0.371371371371371	1
"SRR8849243"	0.620620620620621	0.379379379379379	1
"SRR10983079"	0.505505505505506	0.494494494494495	1
"SRR10983083"	0.444444444444444	0.555555555555556	1
"SRR10403548"	0.522522522522523	0.477477477477477	1
"SRR10403560"	0.375375375375375	0.624624624624625	1
"SRR6066092"	0.39039039039039	0.60960960960961	1
"SRR6066153"	0.381381381381381	0.618618618618619	1
"SRR6066168"	0.505505505505506	0.494494494494495	1
"SRR6066169"	0.251251251251251	0.748748748748749	1
"SD320500255"	0.318318318318318	0.681681681681682	1
"SD320500033"	0.456456456456456	0.543543543543544	1
"SD320500095"	0.266266266266266	0.733733733733734	1
"SD320500153"	0.46046046046046	0.53953953953954	1
"SD320500118"	0.477477477477477	0.522522522522523	1
"SD320500280"	0.675675675675676	0.324324324324324	1
"SD320500155"	0.432432432432432	0.567567567567568	1
"SD320500331"	0.357357357357357	0.642642642642643	1
"SD320500013"	0.472472472472472	0.527527527527528	1
"SD320500141"	0.397397397397397	0.602602602602603	1
"SD320500332"	0.39039039039039	0.60960960960961	1
"SAMEA2737880"	0.546546546546547	0.453453453453453	1
"SAMEA2737811"	0.501501501501502	0.498498498498498	1
"SAMEA2737759"	0.557557557557558	0.442442442442442	1
"SAMEA2737803"	0.635635635635636	0.364364364364364	1
"SAMEA2737841"	0.512512512512513	0.487487487487487	1
"SAMEA2737871"	0.615615615615616	0.384384384384384	1
"ERR2855792"	0.423423423423423	0.576576576576577	1
"ERR2855934"	0.31031031031031	0.68968968968969	1
"ERR2855926"	0.45045045045045	0.54954954954955	1
"ERR2855858"	0.700700700700701	0.299299299299299	1
"ERR2855908"	0.262262262262262	0.737737737737738	1
"ERR2855948"	0.405405405405405	0.594594594594595	1
"ERR2855901"	0.46046046046046	0.53953953953954	1
"ERR2855904"	0.486486486486487	0.513513513513513	1
"ERR2855888"	0.528528528528528	0.471471471471471	1
"SRR8898490"	0.500500500500501	0.4994994994995	1
"SRR8898607"	0.571571571571572	0.428428428428428	1
"SRR8898651"	0.603603603603604	0.396396396396396	1
"SRR8898522"	0.574574574574575	0.425425425425425	1
"SRR8898649"	0.367367367367367	0.632632632632633	1
"SRR8898615"	0.638638638638639	0.361361361361361	1
"SRR8898581"	0.496496496496497	0.503503503503503	1
"SRR8898604"	0.307307307307307	0.692692692692693	1
"SRR8898580"	0.566566566566567	0.433433433433433	1
"SRR341625"	0.511511511511512	0.488488488488488	1
"SRR413590"	0.555555555555556	0.444444444444444	1
"SRR341647"	0.513513513513513	0.486486486486487	1
"SRR413581"	0.552552552552553	0.447447447447447	1
"SRR413593"	0.181181181181181	0.818818818818819	1
"SRR341715"	0.55955955955956	0.44044044044044	1
"SRR413640"	0.598598598598599	0.401401401401401	1
"SRR413646"	0.348348348348348	0.651651651651652	1
"SRR413632"	0.436436436436436	0.563563563563564	1
"SRR341650"	0.492492492492492	0.507507507507508	1
"SRR413668"	0.434434434434434	0.565565565565566	1
"SRR413644"	0.768768768768769	0.231231231231231	1
"SRR413628"	0.61961961961962	0.38038038038038	1
"SRR413630"	0.598598598598599	0.401401401401401	1
"SRR413652"	0.535535535535536	0.464464464464464	1
"SRR413631"	0.556556556556557	0.443443443443443	1
"SRR413663"	0.565565565565566	0.434434434434434	1
"SRR5106395"	0.421421421421421	0.578578578578579	1
"SRR5106285"	0.283283283283283	0.716716716716717	1
"SRR5106509"	0.815815815815816	0.184184184184184	1
"SRR5106341"	0.716716716716717	0.283283283283283	1
"SRR5106306"	0.644644644644645	0.355355355355355	1
"SRR5106437"	0.742742742742743	0.257257257257257	1
"SRR5106430"	0.687687687687688	0.312312312312312	1
"SRR5106274"	0.571571571571572	0.428428428428428	1
"ERR2017476"	0.524524524524524	0.475475475475475	1
"ERR2017475"	0.533533533533533	0.466466466466466	1
"ERR2017468"	0.448448448448448	0.551551551551552	1
"ERR2017587"	0.57957957957958	0.42042042042042	1
"ERR2017548"	0.46046046046046	0.53953953953954	1
"ERR2017572"	0.518518518518518	0.481481481481481	1
"ERR2017500"	0.26026026026026	0.73973973973974	1
"ERR2017415"	0.712712712712713	0.287287287287287	1
"ERR2017435"	0.67967967967968	0.32032032032032	1
"ERR2017540"	0.459459459459459	0.540540540540541	1
"ERR2017457"	0.496496496496497	0.503503503503503	1
"ERR2017563"	0.651651651651652	0.348348348348348	1
"ERR2017532"	0.415415415415415	0.584584584584585	1
"ERR2017491"	0.432432432432432	0.567567567567568	1
"ERR2017450"	0.811811811811812	0.188188188188188	1
"ERR2017456"	0.445445445445445	0.554554554554555	1
"ERR2017543"	0.554554554554555	0.445445445445445	1
"ERR2017526"	0.518518518518518	0.481481481481481	1
"ERR2017542"	0.355355355355355	0.644644644644645	1
"ERR2017521"	0.538538538538539	0.461461461461461	1
"ERR2017513"	0.379379379379379	0.620620620620621	1
"ERR2017547"	0.530530530530531	0.469469469469469	1
"ERR2017557"	0.35035035035035	0.64964964964965	1
"ERR2017516"	0.566566566566567	0.433433433433433	1
"ERR2017531"	0.449449449449449	0.550550550550551	1
"ERR2017545"	0.511511511511512	0.488488488488488	1
"ERR2017510"	0.451451451451451	0.548548548548549	1
"ERR2017586"	0.476476476476476	0.523523523523523	1
"ERR2017520"	0.518518518518518	0.481481481481481	1
"ERR2017427"	0.643643643643644	0.356356356356356	1
"ERR2017571"	0.484484484484485	0.515515515515516	1
"ERR2017562"	0.523523523523523	0.476476476476476	1
"ERR2017432"	0.692692692692693	0.307307307307307	1
"ERR2017533"	0.468468468468468	0.531531531531532	1
"ERR2017546"	0.501501501501502	0.498498498498498	1
"ERR2017444"	0.641641641641642	0.358358358358358	1
"ERR2017469"	0.36036036036036	0.63963963963964	1
"ERR2017421"	0.635635635635636	0.364364364364364	1
"ERR2017538"	0.44044044044044	0.55955955955956	1
"ERR2017459"	0.763763763763764	0.236236236236236	1
"ERR2017566"	0.329329329329329	0.670670670670671	1
"ERR2017422"	0.672672672672673	0.327327327327327	1
"ERR3021291"	0.627627627627628	0.372372372372372	1
"ERR3021286"	0.228228228228228	0.771771771771772	1
"ERR3021292"	0.627627627627628	0.372372372372372	1
"ERR3021282"	0.68968968968969	0.31031031031031	1
"ERR3021293"	0.522522522522523	0.477477477477477	1
"ERR3021278"	0.324324324324324	0.675675675675676	1
"ERR3021283"	0.671671671671672	0.328328328328328	1
"ERR3021317"	0.771771771771772	0.228228228228228	1
"ERR3021320"	0.194194194194194	0.805805805805806	1
"ERR3021281"	0.198198198198198	0.801801801801802	1
"ERR2843669"	0.309309309309309	0.690690690690691	1
"ERR2843546"	0.435435435435435	0.564564564564565	1
"ERR2843677"	0.408408408408408	0.591591591591592	1
"ERR2843556"	0.530530530530531	0.469469469469469	1
"ERR2843599"	0.45045045045045	0.54954954954955	1
"ERR2843684"	0.577577577577578	0.422422422422422	1
"ERR2843581"	0.601601601601602	0.398398398398398	1
"ERR2868455"	0.49049049049049	0.509509509509509	1
"ERR2868423"	0.626626626626627	0.373373373373373	1
"ERR2868443"	0.560560560560561	0.439439439439439	1
"ERR2868458"	0.553553553553554	0.446446446446446	1
"ERR2608989"	0.543543543543544	0.456456456456456	1
"ERR2608625"	0.436436436436436	0.563563563563564	1
"ERR2608619"	0.458458458458458	0.541541541541542	1
"ERR2608616"	0.323323323323323	0.676676676676677	1
"ERR2608614"	0.576576576576577	0.423423423423423	1
"ERR2608629"	0.552552552552553	0.447447447447447	1
"ERR2608617"	0.580580580580581	0.419419419419419	1
"ERR2608608"	0.323323323323323	0.676676676676677	1
"ERR2608985"	0.34034034034034	0.65965965965966	1
"ERR2608609"	0.349349349349349	0.650650650650651	1
"SRR13327510"	0.449449449449449	0.550550550550551	1
"SRR13327544"	0.590590590590591	0.409409409409409	1
"SRR13327503"	0.538538538538539	0.461461461461461	1
"SRR13327545"	0.461461461461461	0.538538538538539	1
"SRR13327505"	0.618618618618619	0.381381381381381	1
"SRR13327508"	0.282282282282282	0.717717717717718	1
"SRR13327424"	0.403403403403403	0.596596596596597	1
"SRR13327528"	0.467467467467467	0.532532532532533	1
"SRR13327516"	0.374374374374374	0.625625625625626	1
"SRR13327512"	0.378378378378378	0.621621621621622	1
"SRR13327547"	0.285285285285285	0.714714714714715	1
"SRR13327526"	0.237237237237237	0.762762762762763	1
"SRR13327525"	0.419419419419419	0.580580580580581	1
"SRR13327445"	0.213213213213213	0.786786786786787	1
"SRR13327442"	0.317317317317317	0.682682682682683	1
"SRR13327431"	0.452452452452452	0.547547547547548	1
"SRR13327550"	0.27027027027027	0.72972972972973	1
"SRR13327437"	0.497497497497497	0.502502502502503	1
"SRR13327425"	0.308308308308308	0.691691691691692	1
"SRR13327446"	0.455455455455455	0.544544544544545	1
"WGC076512"	0.459459459459459	0.540540540540541	1
"WGC076513"	0.391391391391391	0.608608608608609	1
"WGC076498"	0.426426426426426	0.573573573573574	1
"WGC076506"	0.526526526526527	0.473473473473473	1
"WGC076517"	0.265265265265265	0.734734734734735	1
"WGC076496"	0.484484484484485	0.515515515515516	1
"WGC076528"	0.29029029029029	0.70970970970971	1
"WGC076515"	0.412412412412412	0.587587587587588	1
"WGC076520"	0.343343343343343	0.656656656656657	1
"WGC076533"	0.344344344344344	0.655655655655656	1
"WGC076491"	0.425425425425425	0.574574574574575	1
"WGC076303"	0.288288288288288	0.711711711711712	1
"WGC076296"	0.386386386386386	0.613613613613614	1
"WGC076295"	0.550550550550551	0.449449449449449	1
"WGC076312"	0.254254254254254	0.745745745745746	1
"WGC076526"	0.382382382382382	0.617617617617618	1
"WGC076524"	0.583583583583584	0.416416416416416	1
"SRR8675876"	0.724724724724725	0.275275275275275	1
"SRR8675882"	0.58958958958959	0.41041041041041	1
"SRR8675880"	0.585585585585586	0.414414414414414	1
"SRR8675908"	0.735735735735736	0.264264264264264	1
"SRR8675904"	0.726726726726727	0.273273273273273	1
"SRR8675875"	0.574574574574575	0.425425425425425	1
"SRR8675887"	0.707707707707708	0.292292292292292	1
"SRR8675920"	0.568568568568569	0.431431431431431	1
"SRR8675874"	0.681681681681682	0.318318318318318	1
"SRR8675918"	0.767767767767768	0.232232232232232	1
